event_time_utc,capture_utc,message_type,mmsi,ship_name,imo,call_sign,latitude,longitude,sog_knots,speed_category,is_moving,cog_degrees,true_heading,navigational_status,nav_status_name,destination,eta,vessel_type,vessel_type_name,vessel_category,port_guess,source,data_type,granularity,year,month,day,hour
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,477178200,MAERSK TAIKUNG,,,1.27115,103.77262,0.0,Stationary,False,286.8,30.0,5.0,Moored,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,StandardClassBPositionReport,525100095,MEGAMAS SWEET,,,1.26393,103.8323,0.0,Stationary,False,0.0,511.0,,Not reported,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,566496000,MARINE ORACLE,,,1.2048,103.79254,0.0,Stationary,False,16.8,156.0,0.0,Under way using engine,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,303210000,PATRIOT,,,1.27547,103.94553,0.1,Stationary,False,52.7,268.0,1.0,At anchor,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,563085690,PILOT 14,,,1.25699,103.84151,4.8,Transit,True,78.3,511.0,0.0,Under way using engine,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,372755000,NAVIOS BONAVIS,,,1.1431,103.76548,8.3,Transit,True,52.0,55.0,4.0,Constrained by draught,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,563074570,VISION 225,,,1.26288,103.82863,0.0,Stationary,False,228.6,511.0,15.0,Not defined,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,525015841,,,,1.13705,103.78985,10.0,Transit,True,51.4,511.0,10.0,Reserved (WIG),,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,232026709,VS REMLIN,,,1.21801,103.8091,0.0,Stationary,False,9.9,300.0,1.0,At anchor,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,563009840,NOBLE PRIDE TG47,,,1.23087,103.8249,7.2,Transit,True,250.0,511.0,0.0,Under way using engine,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,370616000,EVER BUILD,,,1.33832,104.07291,12.6,Cruising,True,310.3,311.0,0.0,Under way using engine,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,256150000,ANL DHAMBI,,,1.26776,103.79337,0.0,Stationary,False,322.6,210.0,5.0,Moored,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,563260500,OXALIS DAISY,,,1.30518,103.97809,0.0,Stationary,False,154.9,274.0,1.0,At anchor,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,353757000,BITUMEN KOSEI,,,1.23441,103.81798,0.0,Stationary,False,246.5,301.0,1.0,At anchor,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,563233400,PEARL  LEGACY,,,1.29565,103.95977,0.0,Stationary,False,19.3,269.0,1.0,At anchor,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,563227800,SYUKUR,,,1.25837,103.82302,0.0,Stationary,False,360.0,511.0,2.0,Not under command,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,311065700,FUGRO EQUATOR,,,1.21875,103.74052,0.0,Stationary,False,112.4,276.0,1.0,At anchor,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,ShipStaticData,563136000,SINAR MENDAWAI,9363857.0,9V2192,1.21595,103.81548,,Unknown,False,,,,Not reported,SG SIN,"{'Day': 2, 'Hour': 6, 'Minute': 0, 'Month': 4}",80.0,Tanker,Tanker,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,563190900,GOODTRANS 1,,,1.29846,103.97629,0.0,Stationary,False,54.8,271.0,0.0,Under way using engine,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,538008595,STAR SAPPHIRE,,,1.25449,103.94874,3.1,Transit,True,167.7,140.0,0.0,Under way using engine,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,563361000,KOTA CEPAT,,,1.26414,103.8353,0.0,Stationary,False,197.3,269.0,5.0,Moored,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,563766000,MERLION 20,,,1.30182,103.96422,0.0,Stationary,False,227.8,269.0,0.0,Under way using engine,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,565602000,PILOT GP49,,,1.25732,103.84169,0.3,Slow / manoeuvring,False,232.7,41.0,0.0,Under way using engine,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,232046110,KAHALA,,,1.26574,103.81154,0.0,Stationary,False,38.7,235.0,5.0,Moored,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,563141500,PSA FALCON CS07,,,1.25674,103.77486,3.5,Transit,True,348.5,341.0,0.0,Under way using engine,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,563010320,OIGAWA,,,1.18463,103.80353,6.7,Transit,True,261.0,263.0,0.0,Under way using engine,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,565893000,KOTA NAGA,,,1.22212,103.89288,5.3,Transit,True,336.9,315.0,0.0,Under way using engine,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,StandardClassBPositionReport,563083220,,,,1.26986,103.85506,0.1,Stationary,False,0.0,511.0,,Not reported,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,StaticDataReport,563032570,,,,1.26423,103.81306,,Unknown,False,,,,Not reported,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,636023273,MSC REN V,,,1.15444,103.76475,13.2,Cruising,True,248.4,244.0,0.0,Under way using engine,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,257916000,,,,1.28585,103.75563,0.0,Stationary,False,346.0,511.0,5.0,Moored,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,ShipStaticData,371884000,ISUZU,9624902.0,3FSN6,1.26637,103.8901,,Unknown,False,,,,Not reported,SG SIN,"{'Day': 31, 'Hour': 9, 'Minute': 0, 'Month': 3}",70.0,Cargo vessel,Cargo,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,UnknownMessage,563033910,,,,1.26998,103.85486,,Unknown,False,,,,Not reported,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,352001236,PVT ESTELLA,,,1.17738,103.80745,9.0,Transit,True,254.5,256.0,0.0,Under way using engine,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,563711000,PERL,,,1.28054,103.93319,7.9,Transit,True,67.7,68.0,0.0,Under way using engine,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,538011085,GEMMA,,,1.2234,103.65342,0.0,Stationary,False,285.0,349.0,1.0,At anchor,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,373122000,NEW ELLY,,,1.26938,103.95668,0.2,Stationary,False,120.9,260.0,0.0,Under way using engine,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,636020824,NORFOLK,,,1.27163,103.91511,0.0,Stationary,False,334.1,251.0,1.0,At anchor,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,636018553,GSL ROSSI,,,1.19594,103.62558,6.9,Transit,True,281.5,281.0,0.0,Under way using engine,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,563030060,PILOT GP61,,,1.25737,103.84172,0.1,Stationary,False,0.0,511.0,15.0,Not defined,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,563086080,PILOT 15,,,1.25711,103.84117,0.2,Stationary,False,236.2,511.0,0.0,Under way using engine,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,566072000,CSM 1,,,1.22766,103.71755,0.1,Stationary,False,346.7,289.0,0.0,Under way using engine,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,525901349,CRUZ,,,1.22946,103.79856,0.0,Stationary,False,198.3,511.0,1.0,At anchor,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,StandardClassBPositionReport,563028990,WHAT COULD GO WRONG,,,1.26443,103.81429,0.0,Stationary,False,360.0,511.0,,Not reported,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,563136000,SINAR MENDAWAI,,,1.21591,103.81549,0.0,Stationary,False,160.0,316.0,1.0,At anchor,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,563215500,ZEVIROUS,,,1.22511,103.71486,0.0,Stationary,False,187.6,274.0,0.0,Under way using engine,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,352002893,ASL ELSA,,,1.18605,103.83254,9.2,Transit,True,248.9,251.0,0.0,Under way using engine,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,565643000,DAVINA,,,1.19895,103.74424,0.1,Stationary,False,181.7,268.0,1.0,At anchor,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,564778000,HY PARTNER,,,1.27352,103.89253,0.0,Stationary,False,283.2,511.0,0.0,Under way using engine,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,563265000,KOTA LESTARI,,,1.11446,103.74458,12.3,Cruising,True,40.9,45.0,0.0,Under way using engine,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,538009659,CLIPPER TRENT,,,1.27333,103.89243,0.1,Stationary,False,314.6,252.0,1.0,At anchor,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,ExtendedClassBPositionReport,525100095,MEGAMAS SWEET,,,1.26394,103.8323,0.0,Stationary,False,0.0,511.0,,Not reported,,None,52.0,Tug,Tug / Support,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,354662000,GRAND PHOENIX,,,1.20503,103.64788,12.0,Cruising,True,83.5,85.0,0.0,Under way using engine,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,StaticDataReport,563083070,,,,1.203,103.78275,,Unknown,False,,,,Not reported,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,AidsToNavigationReport,995636003,,,,1.28892,103.97053,,Unknown,False,,,,Not reported,,None,28.0,Vessel (anti-pollution),Other,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,636016177,TRANCURA,,,1.16296,103.694,9.2,Transit,True,302.0,300.0,0.0,Under way using engine,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,563132900,ESSENCE,,,1.27579,103.7797,0.1,Stationary,False,229.6,294.0,0.0,Under way using engine,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,312871000,,,,1.26707,103.88193,4.9,Transit,True,252.6,511.0,15.0,Not defined,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,ShipStaticData,538007562,FRONT PRINCESS,9788904.0,V7US5,1.24169,103.90368,,Unknown,False,,,,Not reported,SG SIN PEBGC,"{'Day': 4, 'Hour': 8, 'Minute': 0, 'Month': 4}",80.0,Tanker,Tanker,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,563069950,EVER BRIGHT,,,1.29837,103.9379,0.0,Stationary,False,223.0,275.0,0.0,Under way using engine,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,538010458,STI MAXIMUS,,,1.17609,103.77273,0.0,Stationary,False,167.4,236.0,1.0,At anchor,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,StandardClassBPositionReport,563086160,,,,1.27036,103.85411,0.1,Stationary,False,0.0,511.0,,Not reported,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,StaticDataReport,563041411,JOLLY RENZO,,,1.24794,103.79023,,Unknown,False,,,,Not reported,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,566685000,SEA SOLIDARITY,,,1.25019,103.7847,3.1,Transit,True,289.1,511.0,8.0,Under way sailing,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,574972000,PHUC THUAN 36,,,1.24281,103.81217,0.0,Stationary,False,191.3,511.0,1.0,At anchor,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,563009290,SD EMERALD,,,1.25403,103.87079,0.0,Stationary,False,360.0,511.0,0.0,Under way using engine,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,563102300,GOLDEN AUSTRALIS,,,1.23955,103.80422,0.0,Stationary,False,296.1,292.0,1.0,At anchor,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,563542000,CHLOE,,,1.19134,103.74181,0.0,Stationary,False,226.3,134.0,1.0,At anchor,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,ShipStaticData,477035900,PACIFIC HONG KONG,9778478.0,VRPV3,1.17569,103.70692,,Unknown,False,,,,Not reported,SG SIN,"{'Day': 4, 'Hour': 8, 'Minute': 55, 'Month': 4}",80.0,Tanker,Tanker,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,StandardClassBPositionReport,563079380,PENGUIN REFRESH,,,1.22753,103.77704,0.0,Stationary,False,360.0,113.0,,Not reported,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,563087040,PILOT 18,,,1.1881,103.80297,22.4,Cruising,True,69.0,511.0,15.0,Not defined,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,563217500,KARA,,,1.29694,103.94831,0.0,Stationary,False,48.7,264.0,1.0,At anchor,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,636025148,CHIBA C,,,1.27092,103.75777,3.5,Transit,True,305.0,305.0,0.0,Under way using engine,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,563000001,,,,1.22301,103.65337,0.0,Stationary,False,360.0,511.0,11.0,Power-driven vessel towing astern,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,ShipStaticData,636016653,M T VAYU,9531727.0,D5HD6,1.29253,103.92821,,Unknown,False,,,,Not reported,SG-PEBGB,"{'Day': 19, 'Hour': 6, 'Minute': 48, 'Month': 11}",89.0,Tanker (other),Tanker,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,636024228,GALATEIA,,,1.28028,103.96785,0.0,Stationary,False,111.0,260.0,0.0,Under way using engine,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,668116417,HAI XIANG 19,,,1.2892,103.92305,0.0,Stationary,False,134.2,267.0,1.0,At anchor,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,563037800,LT BERYL,,,1.23966,103.81208,0.1,Stationary,False,48.3,312.0,1.0,At anchor,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,563105900,,,,1.24689,103.64212,0.0,Stationary,False,56.6,66.0,0.0,Under way using engine,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,636013118,YM INSTRUCTION,,,1.21897,103.81484,5.7,Transit,True,275.5,284.0,0.0,Under way using engine,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,538008595,STAR SAPPHIRE,,,1.25426,103.94885,3.2,Transit,True,157.7,134.0,0.0,Under way using engine,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,566753000,HAI SOON 33,,,1.20938,103.86087,7.9,Transit,True,60.9,46.0,0.0,Under way using engine,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,566496000,MARINE ORACLE,,,1.2048,103.79254,0.0,Stationary,False,16.8,156.0,0.0,Under way using engine,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,572771220,BRITOIL DEFENDER,,,1.27514,103.88136,0.0,Stationary,False,90.9,285.0,1.0,At anchor,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,563147600,PSA WANDA (NN26),,,1.28674,103.7598,7.2,Transit,True,278.8,511.0,5.0,Moored,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,ShipStaticData,305496000,SLOMAN THETIS,9306653.0,V2HJ9,1.23722,103.81631,,Unknown,False,,,,Not reported,SG PWBGA,"{'Day': 29, 'Hour': 1, 'Minute': 0, 'Month': 3}",80.0,Tanker,Tanker,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,563066530,PSA POLARIS YS50,,,1.26039,103.77891,0.1,Stationary,False,41.1,511.0,0.0,Under way using engine,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,566686000,DEMURE,,,1.22447,103.70752,0.0,Stationary,False,291.3,238.0,0.0,Under way using engine,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,ShipStaticData,533042200,ORKIM HARMONY,9524671.0,9MIO9,1.2388,103.7504,,Unknown,False,,,,Not reported,SG EBGC,"{'Day': 3, 'Hour': 14, 'Minute': 30, 'Month': 4}",80.0,Tanker,Tanker,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,StaticDataReport,563087340,SZ18473G,,,1.24954,103.84558,,Unknown,False,,,,Not reported,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,636017817,,,,1.07722,103.5896,11.8,Transit,True,121.0,120.0,0.0,Under way using engine,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,ShipStaticData,352002048,SINGAPORE PIONEER,9478262.0,3E2205,1.1636,103.7827,,Unknown,False,,,,Not reported,TANJUNG BIN,"{'Day': 5, 'Hour': 8, 'Minute': 0, 'Month': 4}",80.0,Tanker,Tanker,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,StandardClassBPositionReport,563010540,MARINA MERLION 2,,,1.2617,103.84569,0.0,Stationary,False,114.0,511.0,,Not reported,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,241949000,OCEAN STAR,,,1.2396,103.94878,4.1,Transit,True,18.0,354.0,0.0,Under way using engine,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,StandardClassBPositionReport,563069740,VISION 228,,,1.2619,103.84547,0.0,Stationary,False,0.0,511.0,,Not reported,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,563325800,,,,1.23935,103.74565,0.0,Stationary,False,290.0,83.0,5.0,Moored,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
